Date,Canada,France,Germany,Italy,Japan,Britain,America,WTI
2018/12/24,-1.421556223,8.935419753,53.12276381,-8.84744526,-30.92169217,-10.91350145,6.826579904,-16.78056836
2018/12/25,-2.117551829,4.815043043,62.67052802,-9.125308547,-32.70416883,-11.26142968,7.340184007,-19.61729618
2018/12/26,-4.123772563,5.838792473,65.87493857,-9.043476599,-30.40423442,-10.25763164,1.704574322,-19.58919015
2018/12/27,-5.570968217,4.33305024,66.26977323,-9.878491867,-27.23596753,-11.45927935,1.698709302,-18.15682581
2018/12/28,-8.556136376,8.115937821,72.91285354,-10.65211618,-33.17062105,-12.92793367,1.624999817,-17.3469839
2018/12/31,-8.235067737,7.095627659,72.50042387,-12.66872472,-31.62253891,-12.57614817,2.889105063,-17.38267704
2019/1/1,-6.233219511,2.214363436,71.7717145,-12.07745523,-30.49332792,-12.83266401,4.597419958,-16.94683123
2019/1/2,-3.816942608,2.208695188,62.5063473,-13.05029201,-27.32115069,-13.07948209,8.49427585,-15.94145094
2019/1/3,-4.305700735,2.237522735,61.64748739,-13.14408948,-26.51829651,-13.02349122,8.697113523,-15.5905457
2019/1/4,-4.525159622,1.665177122,58.329288,-11.3806001,-22.79802127,-13.22799365,7.324886244,-15.38757673
2019/1/7,-4.45070473,6.29792031,66.98358787,-12.70554586,-27.99745379,-11.58885127,-2.258431939,-14.28052059
2019/1/8,-4.566289223,6.465501777,68.3353231,-12.67047438,-29.02069967,-11.52684182,-2.112816336,-14.90370345
2019/1/9,-4.569524292,5.174846542,66.95285315,-12.15075295,-26.89736356,-9.477027811,-3.458277729,-15.57475335
2019/1/10,-4.134425524,4.657828746,63.57803213,-10.96532382,-22.13495161,-8.350100815,-5.789943742,-16.86111537
2019/1/11,-4.850736856,4.812048051,66.21406614,-11.03846866,-24.66897052,-8.594604286,-6.337493984,-15.53583988
2019/1/14,-5.868644194,4.4000418,64.63900333,-12.56051728,-23.22386044,-6.064580098,-5.224677037,-16.09676608
2019/1/15,-5.163014984,0.840098518,64.60807763,-11.44745402,-21.91774112,-7.481713938,-3.663864667,-15.77438742
2019/1/16,-5.096290706,0.908155418,62.9532352,-10.95245469,-21.32459308,-5.71057759,-4.08119419,-16.69628037
2019/1/17,-5.553555994,0.837238335,68.18444291,-8.794123785,-24.07258561,-6.09764891,-6.551243623,-17.95252331
2019/1/18,-4.415810402,1.786974572,66.17874506,-9.37110284,-22.37172216,-7.908910662,-5.527073858,-18.37109971
2019/1/21,-2.885037748,2.502167399,61.56411072,-9.915947459,-18.73358396,-7.664854032,-7.090844596,-17.77601032
2019/1/22,-3.090798872,3.273686099,64.63069202,-11.21160691,-19.70600802,-8.287382799,-7.364443285,-18.24413823
2019/1/23,-3.299672652,-0.768137798,66.49791057,-10.32860009,-21.29684135,-8.51079181,-5.386055372,-16.9078115
2019/1/24,-3.202554319,-2.245540029,66.82361352,-10.52065248,-21.71628822,-7.885207044,-4.467589224,-16.78578222
2019/1/25,-4.776795472,1.092848339,65.08759267,-10.80727381,-22.52431276,-5.138533024,-7.878898086,-15.05462786
2019/1/28,-6.022337732,-0.736577363,64.14056865,-6.375063666,-26.88812146,-2.688090166,-6.205941693,-15.22443657
2019/1/29,-4.04236464,-3.697093047,64.36941012,-5.842840075,-29.01538977,-3.406873954,-4.739274352,-13.62557429
2019/1/30,3.174002227,5.604836599,55.89405052,-5.881287981,-28.92235278,-7.794482232,-10.87922353,-11.19554283
2019/1/31,-0.446081515,5.64355442,56.88354911,-6.331620986,-28.09841835,-6.299492047,-10.16137155,-11.19011908
2019/2/1,-2.681373757,2.689650647,58.38961929,-10.12392786,-27.08812579,-5.698918237,-8.452966959,-7.033957337
2019/2/4,5.822161897,2.075474266,55.89937598,-12.19626632,-26.46415868,-10.39332946,-8.925406669,-5.817851022
2019/2/5,12.50792431,-1.793905834,52.80471274,-9.311067509,-26.1840746,-12.42465137,-7.334641493,-8.264296242
2019/2/6,12.80221694,0.697729831,50.64149479,-9.706444988,-26.0327201,-10.91965694,-4.152806565,-13.32981298
2019/2/7,16.72932606,0.380066523,39.20785552,-6.135217743,-17.51914413,-8.164300536,-11.20656537,-13.29202032
2019/2/8,10.53869071,-0.949190599,45.95398019,-7.561397357,-15.0546706,-3.355313307,-14.85585912,-14.71623991
2019/2/11,6.298094665,-11.35773372,37.79436979,14.18540247,-15.5628174,-14.51910311,-0.287052189,-16.5511605
2019/2/12,11.1613832,-6.666964838,35.6629896,12.58715718,-17.38780662,-17.99667654,-0.106844867,-17.25323711
2019/2/13,10.5839433,-5.381941005,37.28378763,11.19877286,-19.41171897,-17.57440319,-0.029298797,-16.66914182
2019/2/14,10.98954706,-5.872135172,33.91120482,9.32710428,-24.96764006,-18.12989368,7.541640799,-12.79982805
2019/2/15,11.16288072,-6.741535002,33.7270972,10.40074177,-28.49789446,-13.06545331,5.271672048,-12.25750896
2019/2/18,24.38638915,-6.220863668,32.11923661,7.071653464,-29.25305636,-23.10431113,9.680142743,-14.67919081
2019/2/19,23.21307271,-7.375438302,26.52087577,5.262179249,-24.06181597,-27.03842556,18.8905431,-15.41099101
2019/2/20,19.55154491,-18.21921446,26.07601069,7.127421817,-21.91398821,-11.91322216,19.61593895,-20.32449154
2019/2/21,18.64424304,-18.65951359,23.9364164,4.357553453,-28.26030576,3.159307179,11.22635698,-14.4040577
2019/2/22,19.22808057,-17.29735792,21.23603772,2.9703115,-27.61022437,-0.761687359,14.91864676,-12.68380691
2019/2/25,19.0921895,-14.16139525,17.14014574,1.663010766,-27.33717015,-3.356833105,16.11110967,-9.151057169
2019/2/26,19.67338909,-11.66846694,18.2781857,3.032907381,-26.50245562,-4.707070464,14.61589407,-12.72238322
2019/2/27,17.71297081,-14.40820501,9.451189756,2.840538886,-20.75531948,3.018084603,14.4074639,-12.26672347
2019/2/28,15.4615498,-16.12935012,8.784153554,3.015336478,-18.40204973,10.39391987,9.030922893,-12.15448275
2019/3/1,12.59548334,-14.93745399,8.372278814,2.228397179,-17.51979588,3.415605278,20.06085034,-14.21536509
2019/3/4,11.04085476,-14.62693308,7.855146234,1.378667956,-18.03485933,7.85723929,19.1238302,-14.59394603
2019/3/5,11.66811249,-13.47525407,12.02103778,-0.890687504,-20.87611412,7.162586905,17.54443119,-13.15411267
2019/3/6,13.55348637,-15.45880195,7.435607945,2.360965269,-17.45385695,8.660735748,12.06310246,-11.1612389
2019/3/7,12.50984795,-16.40740513,7.975232434,1.624301626,-18.29682772,11.27120213,11.74017498,-10.41652627
2019/3/8,10.36957119,-17.57834591,12.60812084,1.036667254,-17.44383819,10.28939329,12.09937924,-11.38094772
2019/3/11,8.690278448,-16.92527095,9.956870109,0.701768756,-13.24201567,9.533349657,11.90866675,-10.62364711
2019/3/12,9.485952539,-24.83120968,8.791552542,-6.664577448,-8.40600956,28.85288067,4.392387958,-11.62097702
2019/3/13,9.638510861,-25.8083295,5.927755296,-7.405464199,-7.165100285,33.07169767,3.95208491,-12.21115475
2019/3/14,9.245088835,-25.37484938,4.986140629,-10.2986736,-6.75533997,35.13147107,4.617938521,-11.5517761
2019/3/15,8.341869729,-26.50842488,4.846367818,-10.56859235,-5.35165573,36.8246702,3.381978436,-10.96621323
2019/3/18,9.139409789,-25.64138316,6.184836097,-6.681769364,-7.878133978,32.98610372,2.936429845,-11.04549295
2019/3/19,7.747965004,-28.28680339,-1.115700389,-2.905916248,-2.559877752,35.94146592,4.252722188,-13.07385533
2019/3/20,8.581987226,-26.27215652,-0.298589931,-2.052128827,-1.938909596,30.31467124,3.561433207,-11.8963068
2019/3/21,8.182826348,-24.79628157,-0.51391149,-2.709591451,-2.84245232,29.75743996,3.998023959,-11.07605343
2019/3/22,10.11367175,-22.94948555,3.293136597,-2.266157906,-6.272179508,22.29568328,2.498544968,-6.713213628
2019/3/25,10.35373414,-24.33292285,3.431023774,-2.303866707,-5.917090193,22.4817353,2.743391715,-6.456005179
2019/3/26,12.68827948,-25.96672168,5.830933495,-0.206022117,-8.06931909,21.40534971,0.940822373,-6.623322163
2019/3/27,12.33068964,-26.55211429,4.165230453,5.964509347,-9.513879521,21.24270063,-0.660916946,-6.97621931
2019/3/28,12.99270549,-27.68277913,4.470115317,1.17215464,-7.982439108,25.60224168,-1.712624921,-6.859373974
2019/3/29,12.82316933,-26.72431559,3.875696118,0.937073855,-7.592575184,24.76505001,-0.957945801,-7.126152738
2019/4/1,12.68454271,-23.4522584,3.127464152,0.379722553,-7.826224182,20.76715641,0.483405477,-6.16380872
2019/4/2,12.50526028,-21.94981092,3.164418196,-0.250562854,-7.79041902,19.75292696,-0.023782013,-5.408030627
2019/4/3,13.5941802,-22.60579362,4.795055649,-2.191999713,-9.045287716,22.16670882,-1.344998789,-5.367864832
2019/4/4,10.21620159,-22.404077,9.890041336,-1.575415342,-8.685401317,20.16690591,-2.163778303,-5.444476871
2019/4/5,10.07948235,-22.43314545,6.979960551,-3.673032578,-7.223962494,19.79871511,2.591973665,-6.119991151
2019/4/8,9.150230958,-23.92194138,7.952514856,-3.611369068,-6.500349488,18.14460712,5.484788363,-6.698481357
2019/4/9,8.514916163,-22.04605114,6.80254611,-4.328863508,-3.069512397,17.95872881,4.54446498,-8.376229026
2019/4/10,7.500739089,-23.60237335,2.546288063,-3.099764339,-1.494200629,22.48896271,2.615170418,-6.954821965
2019/4/11,4.845005411,-27.5298825,0.856349744,-4.469687213,0.464344083,23.85378298,7.217129241,-5.237041748
2019/4/12,4.052601041,-24.86735726,1.030253645,0.545667322,-0.117756092,18.27769529,6.14175557,-5.062859512
2019/4/15,4.146049541,-24.55005764,-0.322093472,0.596442219,-1.788102029,17.92518392,9.54869881,-5.556121349
2019/4/16,2.486915483,-26.57510289,-1.453446681,0.721042281,-0.051988799,19.25960455,11.05324534,-5.440269279
2019/4/17,2.695677535,-25.46247407,-1.980984326,-0.686446906,0.015499106,21.720547,8.451193907,-4.75301225
2019/4/18,2.52432572,-25.19234861,-1.627096456,-0.390759875,-0.979628245,23.09899734,7.156548983,-4.590038849
2019/4/19,1.012273233,-26.52895449,4.509861372,-0.131570264,-2.715682757,22.85500206,6.203062219,-5.203991369
2019/4/22,1.025728905,-26.99591806,5.046083977,-0.56110176,-2.325195125,19.79662288,8.912657166,-4.898877973
2019/4/23,0.978272544,-29.20835487,6.378567712,2.86677639,-3.01556312,22.87409552,8.599106632,-9.472900808
2019/4/24,1.130988452,-22.27376649,6.322770506,2.01658684,-0.997129049,19.18141405,5.662993028,-11.04385734
2019/4/25,2.127083364,-22.90285332,5.719999153,0.07039364,-2.198052194,22.53286921,4.994281899,-10.34372175
2019/4/26,-2.316690736,-26.7089568,6.046566699,9.713477321,-8.241251322,39.55101496,-11.34428284,-6.699877281
2019/4/29,-3.816737873,4.81708397,6.598294241,5.692743468,-5.085509566,17.48661424,-15.03557911,-10.65690937
2019/4/30,-4.458762626,9.455200783,3.444576372,5.703982183,-7.029468458,19.89855195,-15.98988402,-11.02419619
2019/5/1,-5.01246722,10.40683994,3.724859973,5.134286816,-7.011756321,21.1514533,-16.35846732,-12.03474918
2019/5/2,-4.719671279,7.196503602,0.983345385,2.414251644,-6.097942445,28.01732066,-17.03162595,-10.76218162
2019/5/3,-5.116311926,6.268600755,1.627876203,1.763976115,-6.660987177,27.93129843,-16.18977971,-9.624672693
2019/5/6,-5.389111827,5.840955697,0.769181466,2.905311691,-6.324702364,28.76834805,-16.837687,-9.732295715
2019/5/7,-6.453444102,5.76761839,0.454060665,4.236423558,-5.799827575,29.65909232,-17.87128282,-9.992640435
2019/5/8,-6.101098855,5.800508105,-0.057123911,5.770920799,-5.962647488,27.96961384,-18.22368276,-9.19648973
2019/5/9,-4.769929382,9.75771961,-6.958978652,4.148491138,-4.450301758,29.85405689,-19.2024428,-8.378615049
2019/5/10,-5.017883224,5.441880424,-3.193335205,3.591463383,-4.254380215,32.73623769,-19.78737373,-9.516609128
2019/5/13,-4.410099354,5.807147372,-3.460878276,3.4933166,-3.948619887,32.00845502,-19.66874426,-9.820577213
2019/5/14,-4.187176314,2.730255669,-3.671527731,5.930206048,-3.717263563,31.78047221,-19.22978055,-9.635185776
2019/5/15,-4.056656292,4.341835554,-3.402148525,5.452119829,-0.925027705,29.73424664,-21.10436895,-10.04000056
2019/5/16,-4.326524664,2.61603298,-4.123167081,4.935326728,-0.472661249,29.72690499,-19.67004954,-8.685862159
2019/5/17,-4.979999248,2.766236176,-4.045696521,4.81640926,-1.024439747,30.40992649,-18.95219964,-8.990236774
2019/5/20,-5.353675865,4.044415054,-4.197907681,6.691746848,-1.553243016,30.3985069,-21.20414644,-8.8256958
2019/5/21,-5.942494571,3.975171608,-5.267240153,6.364633892,1.196146597,29.86787548,-21.0861214,-9.107971457
2019/5/22,-5.913488177,3.345587624,-5.422935554,7.225374123,0.104763821,30.8401132,-20.77792428,-9.401490763
2019/5/23,-7.509823957,3.794091965,-2.093458106,6.974889518,1.009513017,28.21935048,-22.00583827,-8.388724647
2019/5/24,-11.23863173,4.641956493,-9.719453467,7.517436872,13.23608952,26.26686423,-24.68844364,-6.015818272
2019/5/27,-15.33281057,4.862666924,-9.63127329,7.003743564,17.81513805,32.74791461,-25.77029023,-11.69508905
2019/5/28,-16.95992715,1.389525876,0.205632319,8.889462253,11.81886008,33.51838514,-27.23787329,-11.62406522
2019/5/29,-17.58268744,1.94558172,-0.49290397,9.973256362,13.12736966,33.18646114,-28.43636566,-11.72071181
2019/5/30,0.867411238,-1.876089768,-2.381843056,6.133880984,5.782031697,29.57116475,-23.88254951,-14.21400633
2019/5/31,0.553372902,-2.720428155,-3.232688762,5.624559342,7.643288489,29.13663307,-20.70612516,-16.29861173
2019/6/3,0.856185065,-3.340233078,-3.012026201,5.751508293,8.425540863,28.74175788,-20.83727784,-16.58545498
2019/6/4,1.647948909,-4.42060364,-2.862614526,4.425881817,6.938551001,30.55005717,-19.21902724,-17.06019349
2019/6/5,3.434416413,-4.499842427,-0.738632923,0.204802546,9.966336313,28.51983878,-19.25911199,-17.62780671
2019/6/6,4.067698261,-7.145052341,2.376183186,-2.986518792,9.900399156,30.33751982,-16.20276188,-20.34746741
2019/6/7,4.509623156,-9.337545857,0.030017795,2.240252166,13.32252703,23.87877725,-13.71501149,-20.92864004
2019/6/10,4.673589894,-3.457938253,0.512451818,7.392261212,8.707012879,20.31229443,-18.00194146,-20.13773052
2019/6/11,3.332161564,-1.764290643,-2.251509995,6.843856916,15.16061888,21.03695249,-20.82630114,-21.53148807
2019/6/12,5.14118885,-3.337514031,0.471908008,6.243996582,12.15271496,19.63403101,-17.43268127,-22.8736441
2019/6/13,4.554793532,-4.216838806,6.754329967,6.340419787,6.196964872,21.05782823,-16.82382236,-23.86367522
2019/6/14,3.660188752,-3.69273849,8.681843419,8.189758371,7.501237736,20.49187053,-20.44315046,-24.38900985
2019/6/17,3.265492506,-4.211195733,4.264184716,8.397004275,13.83800054,19.63607599,-20.73026242,-24.45929988
2019/6/18,1.1572282,1.560174626,-4.165141626,2.976343567,26.51241091,21.05655536,-16.91508863,-32.1824824
2019/6/19,2.776115392,1.137804193,-4.086888304,4.894500961,22.79314436,23.73342189,-20.24144947,-31.00664902
2019/6/20,2.104208409,0.958689391,-6.465651149,3.43508525,23.9218155,20.98758907,-13.66868234,-31.27305413
2019/6/21,4.451310359,-0.417682724,-1.194068561,2.966041416,19.45909051,18.96549883,-11.17891385,-33.05127597
2019/6/24,3.986643641,-0.039641958,-0.396685985,3.208171655,18.2081416,18.32179037,-11.08799076,-32.20042855
2019/6/25,-2.878717654,3.502250876,-2.729491547,9.964423498,24.58189924,19.65031121,-20.87474622,-31.21592941
2019/6/26,-3.491466348,0.746297435,-2.820895489,11.05566991,28.16367129,18.64841509,-22.82114936,-29.48054253
2019/6/27,-3.068887167,-3.102205745,1.88876381,10.05812412,30.10998105,17.67212614,-23.86282114,-29.69508107
2019/6/28,-4.146242486,-6.478691785,2.473381933,11.25847727,32.8360264,18.14430843,-22.26292132,-31.82433843
2019/7/1,-6.092110389,-8.221268688,1.970461313,11.03846563,30.41654552,21.65223636,-17.67330751,-33.09102225
2019/7/2,-10.67467511,-9.953633923,-1.632915722,11.97938959,30.88672888,23.76864282,-15.48722499,-28.88631155
2019/7/3,-14.45388563,-9.679902154,-1.291881558,10.72835904,31.44487312,24.61572646,-13.64371461,-27.71957466
2019/7/4,-12.43546038,-12.38243029,-3.65109798,6.054217946,30.98335362,26.46827821,-12.32380091,-22.71306021
2019/7/5,-11.85601329,-12.28341602,-2.836562836,5.481612492,31.409084,21.27712768,-11.10730516,-20.08452686
2019/7/8,-12.13264162,-10.0182779,-3.015432599,2.770778756,27.6250091,22.27329838,-11.53261238,-15.97012174
2019/7/9,-6.107566881,-9.298121355,-3.600184731,2.991876166,27.17205546,16.70838341,-12.32893732,-15.53750474
2019/7/10,-4.438922548,-5.996862076,-4.850173497,3.142727235,23.06332695,16.81610698,-13.55816277,-14.17804027
2019/7/11,3.131672052,-7.962572137,-6.20434729,2.381943515,22.26109663,10.89817657,-10.61143563,-13.89453372
2019/7/12,9.642795126,-9.081008923,-6.730248888,1.811236942,22.95402485,5.460695334,-10.944105,-13.11338945
2019/7/15,8.252499798,-8.705579123,-4.073912428,2.512527543,19.19338181,7.524276608,-11.23845014,-13.46474407
2019/7/16,5.919137208,-8.857248154,-2.365245435,0.743946832,17.40416775,9.424413311,-10.1789125,-12.09025902
2019/7/17,13.21771443,-11.64428431,-3.626774175,2.766542711,17.85133976,6.200802831,-7.969180688,-16.79616056
2019/7/18,17.28932503,-13.14450307,-3.507365492,4.162320767,16.74991728,4.33563579,-4.882780128,-21.00255018
2019/7/19,20.57917383,-20.18391676,-2.516475527,6.562968336,16.76763729,-1.393761876,4.064899014,-23.88052429
2019/7/22,19.09158626,-22.31991577,-0.9870662,7.443094888,16.04555161,-4.6597565,1.361910545,-15.97540484
2019/7/23,21.98889688,-24.17866383,-0.759987385,7.74905757,15.15637949,-4.179546847,6.937166785,-22.71330267
2019/7/24,29.72009719,-24.61769053,-0.04267786,10.51207152,14.02221612,-9.081765196,12.19664603,-32.70889727
2019/7/25,42.33500887,-31.13909232,-1.14384469,17.52725722,11.95657902,-14.23735522,11.31137344,-36.60992632
2019/7/26,47.33397265,-30.07532843,-0.11919465,18.56175437,12.99907418,-14.91367736,4.426835566,-38.21343633
2019/7/29,39.02506311,-29.8799531,1.480312607,14.34940679,14.63655172,-13.96640394,11.21658349,-36.86156068
2019/7/30,47.60939201,-34.41060196,1.708249569,15.47416568,12.13429822,-16.92415736,11.47834841,-37.06969457
2019/7/31,49.73413816,-35.79973254,2.204679453,17.0925637,11.59827356,-17.42337122,9.939271587,-37.34582271
2019/8/1,52.24288174,-36.46749858,2.408450882,18.27622708,11.39114632,-17.5160476,5.870742162,-36.20590199
2019/8/2,43.97166614,-37.41195122,4.767168699,19.42729571,12.03410352,-15.90428276,9.830504065,-36.71450416
2019/8/5,49.79752721,-42.64182582,3.479230828,24.89740713,11.78897344,-18.40396636,8.495780524,-37.41312695
2019/8/6,52.49837124,-42.22047001,2.371033258,20.69363441,12.63111936,-19.56166562,13.27716417,-39.68918681
2019/8/7,54.41044936,-42.53552781,2.033158664,18.53788166,11.73451912,-20.06273897,13.72359115,-37.84133318
2019/8/8,56.52827956,-44.03711214,1.114866922,20.94706758,11.87275363,-19.94987592,13.84543586,-40.32141549
2019/8/9,57.05630776,-44.03127547,0.703669627,19.84863819,11.3897634,-20.50336287,16.37889917,-40.84263981
2019/8/12,56.6061315,-41.56909991,-0.276418234,19.47945451,10.92044768,-17.38293537,11.78861686,-39.56619703
2019/8/13,64.9638348,-39.05088126,-4.118973078,17.04371962,12.81008174,-13.86429879,0.747482753,-38.53096578
2019/8/14,59.81795334,-38.47611263,-4.69106198,16.20992688,11.45611346,-11.61327429,5.612468066,-38.31601285
2019/8/15,56.26979276,-35.76999369,-2.89732287,16.59482202,15.91894639,-10.45312458,-4.032091197,-35.63102884
2019/8/16,59.81318532,-33.19605271,-7.446701535,9.512783286,16.90953115,3.838850475,1.957283457,-51.38887944
2019/8/19,48.90954428,-39.59160226,-7.740834699,10.9094899,14.11815861,2.587557698,16.57923282,-45.77154636
2019/8/20,34.4799898,-42.98539265,-5.961422803,12.55498281,14.87652382,1.279713765,28.87493247,-43.11932721
2019/8/21,48.82321525,-44.516762,-6.961311526,11.10894549,11.43882735,-4.746159262,27.0307584,-42.17751369
2019/8/22,61.81522281,-44.24373166,-8.045282674,11.82762249,7.904398715,-5.545366196,23.38102363,-47.09388711
2019/8/23,86.23855406,-62.82925489,-12.75039311,29.25797149,0.85156749,-15.38623173,24.29780931,-49.68002262
2019/8/26,142.5564184,-77.41252297,-17.54145589,5.785574209,5.62764175,-36.3278328,33.98907611,-56.67689882
2019/8/27,116.7559458,-77.73776131,-17.41619809,19.57833472,4.507044974,-25.95639861,39.29889625,-59.02986377
2019/8/28,120.7014508,-82.28058269,-13.27157238,16.01941257,7.26335064,-27.2769662,37.07173473,-58.22682743
2019/8/29,163.7652209,-49.49960165,-17.19086326,6.785807852,-1.505552619,-37.72261925,1.101743518,-65.73413552
2019/8/30,128.28197,-74.70267679,-18.258015,7.370338168,-3.244525146,-46.27201969,67.07236909,-60.24744064
2019/9/2,121.375501,-58.43943995,-14.11942673,6.341378205,-9.194432251,-45.70835511,68.73154064,-68.98676579
2019/9/3,71.30405096,-67.96582809,-22.23255398,5.331916241,14.37432114,-43.48179296,96.13553882,-53.46565212
2019/9/4,85.33329239,-63.31659283,-25.13872376,0.0792667,13.69907202,-48.09379994,94.86313275,-57.42564733
2019/9/5,78.30041192,-63.69787802,-25.30731407,3.121680639,12.58156679,-45.55785995,93.53388822,-52.97449553
2019/9/6,77.7256831,-60.26128523,-20.94174581,-4.182376826,12.32676415,-42.02653646,96.95376888,-59.59427179
2019/9/9,63.97034526,-46.3774446,-30.51195242,-4.680288465,6.973646212,-41.07703614,106.4857819,-54.78305179
2019/9/10,76.42741223,-52.6014786,-34.11294739,-2.761047519,5.96921522,-34.94565308,97.28698756,-55.26248842
2019/9/11,74.85159584,-53.55660632,-41.01341224,-5.608342615,2.496918902,-34.23894236,111.4781543,-54.40936552
2019/9/12,60.964669,-49.11018796,-9.315255262,-2.637959088,-9.559110984,-38.75407671,113.6251752,-65.21325414
2019/9/13,62.19318602,-62.19218256,-26.73879264,1.960635833,-15.19755384,-20.72202477,129.3165261,-68.61979414
2019/9/16,61.75436979,-55.62068837,-18.28416392,-0.348544993,-18.64756668,-34.08379754,128.5843237,-63.35393195
2019/9/17,60.59812758,-54.60060791,-18.72430846,1.989433272,-15.12895549,-33.815402,121.2188946,-61.53718153
2019/9/18,62.26886087,-48.9602309,-18.98702325,3.211778911,-17.96309975,-32.36620128,111.5395342,-58.74361885
2019/9/19,56.51828134,-45.82011513,-19.10541877,6.980474412,-16.96668589,-34.05689966,108.8949333,-56.44456964
2019/9/20,58.74189062,-44.50894044,-13.73479862,5.552642892,-13.69100459,-37.04101773,96.65618875,-51.97496088
2019/9/23,57.96055341,-40.08033523,-24.64915502,7.763878765,-10.24182854,-36.96422159,99.29840885,-53.08730065
2019/9/24,56.36516183,-32.55839577,-20.24352232,6.663427973,-10.2063197,-35.04680022,87.22104037,-52.19459216
2019/9/25,55.62583268,-30.90234504,-19.34402294,9.234459324,-12.17159267,-40.26211772,92.19224196,-54.3724556
2019/9/26,51.14543305,-30.33240316,-18.81683799,9.123005718,-12.67731272,-34.19599577,89.33029475,-53.57618387
2019/9/27,47.77653292,-30.84021936,-18.81866434,8.205916133,-18.12987765,-9.055010413,74.31709117,-53.45576847
2019/9/30,46.27137759,-27.65024661,-14.98204829,7.614031949,-25.06480038,-11.63592518,72.76089685,-47.31328593
2019/10/1,46.03586972,-31.86578715,-14.10322616,11.70408243,-21.13565164,-14.0621433,75.71993622,-52.29308012
2019/10/2,40.94743613,-38.15947578,-0.215609784,8.819149305,-38.12254172,18.21633755,55.85111868,-47.33641439
2019/10/3,41.13594902,-37.02830488,4.770204279,-3.63889573,-27.78913298,12.91558396,59.63438364,-49.99978731
2019/10/4,40.16171235,-37.11270227,7.521677515,1.701883007,-30.93189417,10.32968735,56.04812947,-47.71849326
2019/10/7,40.40827757,-36.21228754,9.207975483,6.379983914,-30.34184301,6.959618778,53.94647842,-50.34820362
2019/10/8,35.51694641,-37.32169846,15.3084686,0.266686132,-32.8479952,15.11845762,53.42693065,-49.46779575
2019/10/9,32.7577234,-38.76151204,11.57650298,-0.048567433,-25.89885752,16.5209593,55.28814726,-51.43439595
2019/10/10,32.19073462,-37.84737989,9.015361645,0.442381165,-20.52626919,12.49025104,56.04326841,-51.8083478
2019/10/11,30.24732953,-35.76670271,9.147215721,-4.870565178,-19.72060496,17.75014186,55.43472537,-52.22153963
2019/10/14,27.51524949,-33.17977071,0.609637822,1.214944075,-19.08690556,19.53966065,54.4953199,-51.10813567
2019/10/15,28.13369287,-31.17332082,-1.898918959,2.032553113,-20.11743267,18.18615783,53.97063489,-49.13336626
2019/10/16,25.64451938,-34.10211022,-1.265232315,-1.426076441,-14.68098994,18.88092168,52.34748935,-45.39852149
2019/10/17,26.51870405,-25.84512719,-6.459166852,1.550342175,-14.78939931,18.40402624,46.50467952,-45.88405863
2019/10/18,26.94798604,-26.67005748,-5.230699987,1.474957386,-18.24778346,20.78541101,47.51186584,-46.57167935
2019/10/21,26.12582712,-26.21146837,-3.769051832,4.592842424,-18.26193835,19.80635828,47.66934314,-49.95191241
2019/10/22,25.96614844,-25.96951097,-4.745808631,7.757659896,-16.34541629,17.6603328,45.66350516,-49.9869104
2019/10/23,25.84410641,-24.05723515,-5.671876704,9.692436481,-16.23067589,16.5533655,41.7162078,-47.84632846
2019/10/24,24.72732777,-25.14788109,-4.273299671,8.676518967,-19.03300101,22.0990228,43.9124413,-50.96112906
2019/10/25,25.29239656,-26.27956534,-4.23390016,8.347537405,-19.43768802,22.17253832,45.33032291,-51.19164167
2019/10/28,26.1746219,-26.17836105,-7.936111197,8.48710388,-21.54557661,20.62023861,49.06857191,-48.69048744
2019/10/29,29.78560076,-28.42222487,-9.024737798,7.656101843,-22.23485285,20.23825759,49.20334122,-47.20148589
2019/10/30,29.31530703,-27.25537139,-10.65561296,7.873199322,-21.01337341,20.37146543,51.96326255,-50.59887657
2019/10/31,28.41963505,-27.34842121,-10.30996459,8.048292403,-20.97396209,20.69409004,51.34315832,-49.87282792
2019/11/1,25.9975447,-29.66203194,-13.03103116,8.150707489,-21.0598846,25.55169674,49.59461314,-45.54161437
2019/11/4,26.2726839,-30.09066439,-13.5670241,8.617507578,-20.13239795,24.11978077,49.44366033,-44.66354613
2019/11/5,25.49223895,-32.73025174,-11.3809983,9.151593728,-19.0228176,24.51265145,48.4059086,-44.4283251
2019/11/6,25.52636405,-30.34884925,-12.17165267,9.498451796,-19.22428396,25.50087379,46.80644496,-45.58734871
2019/11/7,24.12609328,-30.45382433,-12.05355627,9.548857176,-19.16674251,27.7970017,45.81286976,-45.61069882
2019/11/8,22.34261012,-33.26923383,-19.99993341,20.49824588,-18.5119037,30.20978272,47.54276862,-48.8123364
2019/11/11,22.47666938,-36.79156476,-20.99403251,22.01024326,-18.36164618,30.37845707,49.42345641,-48.14158269
2019/11/12,22.48417587,-38.84835797,-21.25912603,22.87607926,-18.602253,29.69170444,51.58772969,-47.92995226
2019/11/13,22.475397,-38.17816467,-20.94272723,24.15256805,-17.71314743,31.32925475,48.18023865,-49.30341911
2019/11/14,21.92006249,-23.30121428,-21.03881973,19.58802169,-17.21871006,31.98894403,35.40588895,-47.34417309
2019/11/15,19.58234276,-20.31346409,-21.10484186,16.59279145,-18.0490377,32.89865012,33.26863078,-42.87507146
