Date,Canada_France,Canada_Germany,Canada_Italy,Canada_Japan,Canada_Britain,Canada_America,Canada_WTI,France_Germany,France_Italy,France_Japan,France_Britain,France_America,France_WTI,Germany_Italy,Germany_Japan,Germany_Britain,Germany_America,Germany_WTI,Italy_Japan,Italy_Britain,Italy_America,Italy_WTI,Japan_Britain,Japan_America,Japan_WTI,Britain_America,Britain_WTI,America_WTI
2018/8/16,-0.306291394,-5.816210277,-1.658900176,-4.446468335,-3.970856366,-6.049439019,1.069301454,0.579645293,-1.385893197,3.499965988,-0.252413316,17.72476672,-0.472505551,-10.35490246,4.092332547,1.337108846,4.478238712,2.430095612,-5.46899379,1.849936451,2.823920345,5.743537831,0.227816004,2.376821561,3.093613642,-0.131383468,-2.554794395,-0.233843011
2018/8/17,-0.70269754,-5.952012509,-1.993848856,-4.182368979,-3.933413531,-6.06272401,1.507757295,0.730139817,-1.33652043,3.178597288,-0.198510988,15.62800109,-0.513168389,-10.56846527,4.07394907,1.529596207,4.629350145,2.547455326,-5.38137539,1.939894402,2.922314205,6.117807386,0.219433804,2.40601125,3.144291813,-1.006070322,-2.646915332,-0.31849173
2018/8/20,-1.962432106,-5.851602982,-2.375672955,-2.787050563,-3.35504761,-5.669269648,1.790217556,1.439634191,-1.748924364,2.435972333,0.263590907,10.98159404,-0.503120132,-10.78959488,2.550595103,2.255656392,5.038334347,2.35806238,-5.625200688,2.583263907,3.24325037,5.136719985,-0.079168576,1.819446531,3.097559379,-1.632500082,-2.694111102,-0.413796942
2018/8/21,-2.889943399,-5.787143314,-2.572967887,-1.565532117,-6.025831539,-4.643838657,1.502127035,2.543733476,-1.719284624,2.130368574,0.276006215,9.730022458,-0.311904049,-11.19407253,0.79311218,0.018867533,5.279976663,2.174538174,-4.512116795,3.22871742,3.79216367,5.160887837,-0.342027844,0.651197185,2.718016727,-1.317196481,-3.112256175,-0.327475828
2018/8/22,-4.363029059,-5.244631391,-2.581187156,-0.867714775,-5.267787256,-3.570011159,1.636827062,3.14310125,-1.710087836,1.320058752,0.462770915,8.863948779,-0.107958369,-11.1939738,0.334851765,0.313147909,4.924840636,2.136593769,-4.114894358,3.253842898,3.616444941,5.104813062,-0.353469785,0.16607395,2.248104028,-0.933630143,-3.020463862,-0.490639844
2018/8/23,-4.871025276,-5.453616125,-2.409755831,-0.760713609,-3.649444386,-3.570779681,1.656467169,3.835583461,-2.61161235,-0.369986012,0.410516397,6.495706442,-0.077979499,-11.35617154,-0.051292783,1.859774436,5.071936725,2.072966647,-3.898667966,4.070817338,3.800363687,4.443210103,-0.313510618,-0.140698554,2.10626967,-1.71298069,-3.126297746,-0.573780209
2018/8/24,-4.381679089,-5.53413087,-2.837184968,-0.669414386,-2.194488819,-3.817310295,1.566361518,3.082815251,-2.048715905,-0.11751056,0.279572855,7.724303283,-0.096763484,-11.66531595,-0.535830177,3.217283016,5.335550626,1.705897615,-3.652647022,3.544228088,3.825765644,3.922572509,-0.125430894,-0.057214844,1.948494203,-2.724812436,-3.058361333,-0.68948975
2018/8/27,-4.360808559,-5.876402377,-3.39388515,-0.380404942,-2.12440146,-4.592619864,1.814362514,3.059779029,-1.940647951,-0.767864782,0.28545614,6.624597355,-0.206026552,-12.38219749,-0.745152717,3.452335402,5.64903434,1.677892754,-3.762971691,3.71508912,4.034624745,4.540695462,-0.007967887,-0.300872736,1.713313235,-3.963804859,-3.313398751,-1.02450243
2018/8/28,-3.87009135,-5.906511786,-3.739386118,-1.3539389,-1.729062535,-4.811143987,1.378719898,2.921174756,-2.254785436,1.013422029,-0.06914103,6.956895912,-0.098287429,-12.35591468,-0.078266868,3.555306401,5.798990666,0.790916959,-4.41870215,4.033061733,4.265037286,3.962363086,-0.154728035,1.095820231,1.746339761,-4.747369298,-3.259273641,-1.335673165
2018/8/29,-3.178855079,-6.448006181,-3.741467829,-0.999236242,-0.916345172,-4.528740113,1.312447453,2.466261525,-2.109943314,1.793865583,-0.310319787,8.150648501,-0.167554705,-12.65133262,-0.843515169,4.829736388,6.031203112,0.10811047,-4.527692885,3.89281526,4.052694027,3.814015391,-0.058310379,0.776458796,1.690330507,-4.234880696,-2.677442303,-1.215701649
2018/8/30,-3.118246776,-6.758971964,-3.34742593,-1.614773665,-1.061893179,-4.982655547,1.14561034,2.392956365,-0.340904393,2.90399088,0.386539036,9.419306556,0.054646212,-12.56610303,-0.493032605,4.904041324,6.227052449,-0.474270648,-2.882780607,0.869504071,2.401997068,3.997221849,-0.181736184,1.589609107,2.440624906,-3.343804672,-2.450175836,-0.678894184
2018/8/31,-2.52482715,-6.109125985,-3.379891836,-2.541343798,-2.172711058,-4.6431371,0.884416316,2.521544572,-0.503598957,4.119755208,0.809922365,9.086118378,0.165361712,-12.75196269,-0.443225336,4.867758232,5.859458438,-0.514888364,-2.727991537,1.507825638,2.526845027,4.156608602,-0.31250438,2.883198895,2.099859538,-2.026776844,-2.304494591,-0.569992836
2018/9/3,-2.456884092,-6.329960669,-3.364750814,-2.538995816,-2.239133096,-4.901345142,0.819957655,2.210438202,-0.594938195,4.18927082,0.722655644,9.572231404,0.199325131,-13.03131347,-0.516567592,5.132527365,6.339294893,-0.661501032,-2.705170207,1.6100732,2.675469867,3.942407655,-0.299500553,2.933007887,2.079605344,-2.048573081,-2.21954567,-0.397089876
2018/9/4,-2.323606084,-5.917089465,-3.286592624,-2.837773596,-2.598969082,-4.35073958,0.643325651,2.256429594,-0.540603207,4.481336438,0.785358777,9.317405659,0.200570022,-13.06328705,-0.459135172,5.093261641,6.377813528,-0.860086008,-2.505059337,1.481714285,2.658917547,3.923194281,-0.318236472,3.445162391,1.983998773,-1.94232168,-2.096815648,-0.274891831
2018/9/5,-1.608017392,-5.927367714,-3.182438626,-2.65469294,-2.712378662,-4.863925136,0.680587966,1.742789598,-0.413085147,3.060561664,0.482641721,11.53944459,0.304704994,-12.98955141,-0.684653683,5.188469464,6.474917745,-0.954333139,-2.598574012,1.353654471,2.380954298,3.951053474,-0.234304731,3.366906239,1.827371652,-2.097253607,-2.010124545,-0.306388999
2018/9/6,-1.798955665,-5.906286596,-2.867287351,-2.463275751,-2.565090717,-4.806242979,0.636847951,1.936611851,0.306954354,2.509428317,0.031645626,10.8143096,0.458672318,-11.99183018,-0.609872326,4.973558089,6.267690548,-0.885356089,-3.210021347,-1.172476061,1.494749555,3.594634547,-0.095122755,2.665456903,1.995733595,-1.9814545,-2.14871658,0.11702871
2018/9/7,-1.648159792,-5.828531886,-2.277893513,-2.450577286,-2.720538249,-4.968511188,0.495272104,1.95801414,-1.874207858,2.22219581,0.383708057,7.884223672,-0.019118677,-12.21744686,-0.63037391,4.747277592,6.420755265,-1.315668414,-2.736952342,-1.434021571,2.119000947,2.380143531,-0.055682593,3.486576786,2.095018916,-2.371488271,-2.432678126,0.044878086
2018/9/10,-0.769869741,-7.482868865,-4.613121744,-1.48641745,-0.928510212,-4.806799594,-0.417145762,-0.645301131,-7.769608702,-1.016699063,1.319398874,2.468104355,-0.273027555,-12.19177009,-0.54389091,6.060737625,6.631522932,-3.613036497,-2.109064493,1.705079659,2.278657429,-0.756716875,-0.017027484,4.098949086,2.523063144,-3.27296015,-2.414851984,-0.149029023
2018/9/11,-0.715551559,-7.540314972,-4.941137257,-1.375753163,-0.682591408,-4.911222942,-0.461837237,-0.509301675,-10.51915617,-2.076554725,1.172157582,2.268720813,-0.162035999,-12.56018014,-0.821855788,5.871646054,6.572421519,-3.147365244,-1.437202528,1.407526323,2.896555538,-0.23348524,0.028734925,3.507130784,2.416297511,-3.567201862,-2.593243702,-0.457175309
2018/9/12,-0.39530249,-7.89917874,-5.409952314,-1.150956331,-1.076556703,-5.000050069,-0.656191731,-1.358183285,-11.88548261,-3.362120383,1.562882102,0.450891345,-0.130739101,-12.82013557,-0.847414127,5.255414989,7.135468327,-3.713855501,-1.717700583,-0.422609079,3.616637193,-1.207493338,0.005890666,2.246985775,2.918755225,-2.334152382,-2.452329984,-0.326597102
2018/9/13,-1.324593267,-8.650228819,-5.562895204,-0.913409471,-1.227599069,-5.494715661,-0.445895676,-1.787522587,-12.80817152,-5.38155527,1.524469111,0.421599689,-0.02760589,-13.07488735,-0.812536418,5.054908021,7.394466821,-3.032420504,-1.475460809,-0.708575258,4.082572705,-0.690390411,-0.068552819,0.211730135,3.512511238,-2.130690679,-2.398347806,-0.134931334
2018/9/14,0.653400515,-7.531512742,-3.328639213,-1.27098331,-1.974065487,-4.800522121,-0.490031304,-1.807279417,-13.37389364,-5.752483047,2.223515344,0.795914284,-0.059534269,-12.53283437,-0.727162498,5.326623564,7.174281842,-2.792946275,-1.079485534,-0.435140489,3.044260793,-0.249381043,0.080704763,0.231183307,3.023081329,-1.827069633,-2.315926727,-0.005056305
2018/9/17,0.790756373,-8.293388027,-2.356491122,-0.976510948,-2.217211476,-4.008885236,-0.916192585,-2.166556338,-12.49753404,-6.010271082,2.291675395,1.162744116,-0.044266885,-12.58502175,-0.90833061,5.23208339,6.625239065,-3.210507678,-1.163067961,-0.010521171,3.100954047,-0.180295059,0.100584301,0.309888823,3.154166416,-2.041974772,-2.182698675,0.059986213
2018/9/18,0.370105561,-7.367759459,-2.510099659,-0.960377507,-2.226867407,-4.056571972,-1.068899389,-0.076277159,-11.01472502,-2.512259492,2.094233917,1.414697431,-0.064389174,-12.03463977,-5.549950079,5.537480293,7.085012893,-2.970318625,-0.948412607,0.249183011,3.355232804,-0.143200006,0.332724913,0.160591765,2.753072424,-2.092804073,-2.111254019,0.230897604
2018/9/19,0.417450341,-7.158145321,-2.257944136,-0.957592856,-2.179252976,-3.96436639,-1.102208794,-0.553178215,-13.14562314,-3.275093501,1.745747162,1.304847358,-0.031486536,-11.9139618,-5.834162784,5.346438136,7.103764892,-3.0991086,-0.748584565,-0.312920746,3.239771877,-0.705140335,0.415807765,0.102216103,2.945565473,-2.131503595,-2.169971174,0.28285201
2018/9/20,0.947989196,-6.095113118,-2.976498475,-1.009727223,-1.839403887,-3.462847352,-1.437570548,-2.505248767,-15.13922222,-1.680343881,1.952756528,-0.884183496,-0.108551161,-12.89666476,-4.631468794,4.987810901,9.220703625,-4.120340295,-0.489949828,-1.089779741,5.626606747,-2.166300462,0.367716113,0.158204562,2.660520264,-3.162197392,-2.244913493,-0.337258119
2018/9/21,-1.718499447,-5.200169316,-2.560666787,-0.273977305,-1.200307317,-3.925675674,-1.535970817,-1.913515923,-15.69339749,-0.247914994,2.545976488,-0.916407715,-0.211233811,-12.54188159,-5.984924607,4.985306474,8.357092767,-4.356682056,-0.226476784,-1.39144259,5.719087136,-2.164495472,0.737625579,1.165514449,1.760340972,-2.741632907,-2.078097023,-0.399350086
2018/9/24,-1.376825721,-1.680684526,-2.378598364,-0.284701303,-1.177256923,-3.945645042,-1.435746814,-6.602536653,-16.97836781,-1.987784557,2.240526978,-2.106299589,-0.393165115,-15.26453007,-6.981392254,5.61500905,10.4304202,-5.01583612,-0.961218342,3.509166394,6.986865836,-3.311147138,1.421568108,-0.405059129,2.739985915,-3.868455909,-1.701152326,-0.29524898
2018/9/25,1.537084624,-3.461040938,-2.573145615,-0.502798381,-1.065642365,-2.731198842,-1.521973987,-3.969340703,-19.06988306,-0.777092166,2.248449786,-3.015469546,-0.324466576,-13.7168064,-7.841995023,5.933361107,9.716957199,-5.038502967,-0.823678433,3.804646738,7.572176314,-2.888020524,1.383901462,-0.120106518,1.917184629,-3.722722656,-1.666938372,-0.486009588
2018/9/26,1.474931438,-3.608729252,-1.964550587,-0.640234578,-1.064715995,-2.536091221,-1.577970797,-3.526481495,-23.32750441,-2.795812485,1.857994843,-4.185813121,-0.1829853,-11.56439397,-7.043077299,6.042482109,9.440682109,-5.193244693,-0.995561868,3.036245756,8.980561315,-3.115773669,1.446281593,-1.03378595,2.660075224,-3.71160831,-1.592841331,-0.678035779
2018/9/27,2.029908765,-2.847406239,-1.60594178,-0.471701932,-0.727507078,-2.041726812,-1.642953418,-5.06652118,-26.37889328,-0.699554735,0.974582078,-4.921833765,-0.282482178,-10.74327532,-6.785166386,6.102864261,10.20184228,-5.330129814,-0.149441095,2.657767962,9.687684474,-3.143816391,1.106189288,-0.42452226,1.924242039,-4.4671136,-1.636504151,-0.710342369
2018/9/28,0.732429795,-2.386548473,-1.985727007,-0.484377611,-1.390262535,-2.754428788,-1.549340271,-5.581982484,-24.35856647,-0.231247486,-0.829181021,-5.105704983,-0.335171732,-9.963729336,-7.111568618,6.277643035,11.31347789,-5.16035908,-0.965043995,2.713063438,8.240976741,-3.498408283,1.233242934,-0.170311411,2.030987914,-4.061913194,-1.415198326,-0.542632571
2018/10/1,2.339956872,-2.130482491,-1.424487056,-0.293984152,-0.760869841,-1.544237779,-1.525273191,-5.434338187,-24.00820854,-0.122617892,-1.458393594,-5.020641758,-0.221637067,-9.692136012,-7.466857378,6.354722344,11.17371243,-4.997711113,-0.943001458,1.983122077,8.221323494,-3.528763496,1.514077227,-0.397179341,2.036131206,-3.975434013,-1.166472476,-0.43319554
2018/10/2,3.355331644,-1.073497836,-1.624013253,-0.324673841,-1.414189597,-0.445071578,-1.731785015,-7.371674196,-25.22217742,0.762924846,-0.808890963,-5.953263356,-0.818900358,-10.81691412,-1.247050386,4.759214664,12.85095665,-4.754142835,0.923845108,0.356148124,10.20376213,-3.976561719,1.666205184,1.367818172,0.791736301,-2.470749275,-1.151067112,-0.349654563
2018/10/3,5.438549411,-2.811817435,-1.749833116,0.002494105,-1.530132041,-1.407445159,-1.654068798,-6.47929814,-12.18942036,1.298499662,-1.288638537,-0.621139361,-1.02629083,-12.93795308,-0.823173884,4.906123889,9.506495133,-4.225663515,-1.686421683,1.644540129,7.022728043,-5.509669889,1.618626249,5.550730362,1.073403162,-2.306734048,-1.122907419,-0.414625736
2018/10/4,6.531375497,-1.960357665,-1.234029486,0.18845697,-1.466954447,-1.214488595,-1.554837237,-5.867039577,-12.79513875,1.873543492,-0.681343113,-0.883205003,-1.360173753,-13.26484033,-0.598894906,4.960794112,8.230878258,-4.678322584,-1.333855073,0.731466375,5.044856743,-5.225661405,1.531300895,5.194075673,0.976569906,-2.286456523,-0.733879457,-0.358584696
2018/10/5,8.104219892,-2.973530685,-1.133458189,0.300265926,-1.987920515,-1.261880119,-1.156144075,-6.079894641,-12.47119308,1.967650025,-0.087572555,-1.917506895,-1.562665586,-13.34516527,-0.55963517,4.885819797,8.930255206,-4.884501544,-0.87315804,0.384406842,6.019045114,-5.541109005,1.52408291,5.344770062,0.584447522,-1.916007915,-0.442271975,-0.418397034
2018/10/8,7.855744448,-3.260830439,-1.09366528,0.371344543,-1.931784366,-1.084770336,-1.195114556,-6.479406834,-12.52261768,2.211578945,-0.79493189,-1.872356002,-1.426899826,-11.83102072,-1.34373395,4.868202941,9.19394532,-3.844429788,-1.614112517,0.524701399,5.5924577,-6.188430632,2.363779453,5.235587223,1.396830606,-1.034977304,-0.369271814,-0.230714375
2018/10/9,7.103721529,-3.179254594,-1.340787685,0.398437874,-2.717813243,-1.636018147,-1.626060261,-6.441683775,-12.31169879,2.470832332,-1.928812115,-1.898359404,-1.531831764,-11.74292618,-1.097932121,4.117855726,9.07500923,-3.910481878,-2.069672379,0.966304181,5.456780556,-5.958663502,3.226428204,4.293169664,1.853028522,-1.901805378,-0.795248772,-0.303144967
2018/10/10,7.698978966,-3.463575422,-1.407903631,0.318407163,-3.175553539,-1.691115161,-1.495134906,-6.87595734,-12.42509535,2.031295195,-1.667338595,-2.306001841,-1.785535529,-12.04336489,1.125188166,3.996155914,9.37087663,-3.944534626,-0.212222224,0.699838933,6.373294553,-6.419725783,2.13589094,5.315256866,0.396765724,-1.502730888,-0.678977795,-0.306912951
2018/10/11,7.957667047,-4.192951895,-1.400296065,0.369763946,-3.242697951,-1.755843092,-1.357673421,-5.974698966,-13.08314935,1.972273866,-1.39230598,-3.825977811,-1.689391449,-10.4576975,0.870064694,3.795337579,9.165212069,-4.715288249,-0.37613338,0.743829962,7.321270987,-6.109684027,2.339648739,5.775757013,0.236770463,-1.559346384,-0.614986293,-0.499677905
2018/10/12,8.360012284,-3.973428989,-1.56608317,1.242721327,-3.07558318,-2.316689202,-1.255554292,-7.028031941,-13.70003403,0.959875726,-1.487706083,-3.925766579,-2.212643188,-11.1612473,5.75913816,3.508362182,7.748036929,-4.228986206,1.241164728,0.920370435,7.423741137,-6.750154943,1.097704998,5.1165991,-1.199900356,-1.58463727,-0.468163382,-0.338867693
2018/10/15,9.536605119,-4.756163486,-0.658214975,1.590792368,-3.128059984,-2.390545787,-0.807991368,-4.878089367,-9.976081447,0.457943945,-1.329301775,-4.375588317,-2.132479355,-12.30644318,4.069145725,2.824490045,7.347738625,-4.983200143,0.842496746,-0.226233764,6.169957363,-6.109577064,0.977473205,4.931076364,-1.009029104,-1.639845279,-0.358252439,-0.254295551
2018/10/16,9.213785811,-4.500906729,-0.743794777,1.672265521,-3.052530266,-2.594513052,-1.010774596,-3.720533374,-9.451587291,0.68920852,-0.882615862,-4.445203381,-2.143767815,-11.99079793,4.08923675,2.456840289,6.469504581,-5.463857997,0.859607439,-0.443695496,5.881703712,-5.837059466,0.970990175,4.787475466,-0.963806484,-1.482232039,-0.132734963,-0.226748053
2018/10/17,9.807935564,-4.752308332,-0.143697913,1.985943913,-4.219045036,-2.410590524,-0.928504901,-5.091141455,-8.496490577,1.023691672,0.194394417,-4.861848752,-2.743010209,-12.4763548,4.785304126,2.122923632,7.384621758,-5.370384719,0.680800509,-2.716065593,5.675496428,-5.891419583,0.746890191,4.420970042,-1.220214727,-0.226906606,0.183926992,-0.073658409
2018/10/18,10.06565471,-4.792182945,0.240057403,2.007332863,-4.607932597,-2.100078964,-0.805246237,-5.070627305,-8.499291205,0.861418749,0.21351409,-4.574121195,-2.566341832,-11.83974536,5.178821025,2.423878216,7.580184795,-5.198107659,0.688920391,-2.914193237,5.595810605,-5.75806348,0.613008003,4.526748431,-1.250945393,-0.083713939,0.390862394,-0.047844135
2018/10/19,9.760482986,-5.231263321,0.435598397,2.402250908,-4.812586995,-2.02098407,-0.892131496,-5.029456455,-9.280726256,1.160779703,0.463018073,-3.056847686,-2.859690838,-13.01512616,2.106432603,2.221380939,6.863443244,-5.090904965,0.338671293,-1.906768121,4.426873693,-6.09398324,1.69176181,4.537052947,-1.026203541,1.633692663,0.162727549,-0.178308968
2018/10/22,10.24664549,-5.398712285,0.706683157,1.798405543,-6.561623936,-2.437042143,-1.018400792,-5.195691228,-9.292291788,1.11058693,0.739907748,-3.674832692,-3.019775768,-12.91661448,2.122971586,2.153338065,7.079435584,-5.028305437,0.378423873,-2.539056098,4.597439038,-6.030595432,1.895465152,4.631963966,-1.06880189,2.516095732,0.196222553,-0.123383129
2018/10/23,9.301576949,-5.004190575,-0.089509203,1.037936632,-7.820026954,-1.747927505,-1.440198267,-5.520177975,-8.977814518,1.359184347,-0.1536549,-4.015880877,-2.605175079,-13.25075315,2.706267816,1.950560657,7.49984153,-5.110640717,0.285093699,0.311646566,5.015173163,-4.783205,3.558717726,4.349043399,-1.151442384,1.307275336,-0.794989116,-0.128303359
2018/10/24,9.18277999,-4.851341585,-0.209143562,1.002709277,-7.808209084,-1.459999268,-1.499031453,-5.630320689,-7.825779232,0.919250461,-0.790408281,-3.636509149,-2.577969744,-13.09602442,3.083119166,2.227222194,7.773115472,-5.094167271,0.224526157,-0.050871327,4.152343278,-3.550456375,2.643537272,4.323960595,-0.969546029,0.121038134,-1.071403761,-0.18402369
2018/10/25,9.626203065,-4.3145969,-0.031981061,0.655046484,-7.736716169,-1.230418925,-1.225994461,-5.661579384,-8.011358671,0.855052861,-1.000518704,-3.540488085,-2.616042397,-13.12763262,2.644210796,1.561878856,7.893706832,-4.963832445,0.245014739,0.1226607,4.322620824,-3.711623003,1.794196362,4.329653913,-0.824118553,0.067599044,-1.300873438,-0.18863637
2018/10/26,9.743874421,-4.272598822,-0.010250375,0.842472997,-7.715279516,-1.146957003,-1.207912058,-5.573567283,-7.84179316,0.772674496,-0.928359517,-3.427978507,-2.550639627,-13.02706505,2.343114483,1.623225221,7.942145769,-4.936769967,0.100758253,0.188017607,4.223978374,-3.438251046,2.972328102,3.731002567,-0.798006921,0.054541218,-1.339687434,-0.201500615
2018/10/29,9.654869128,-4.664332514,-0.343704441,0.937694796,-7.613857977,-1.145238216,-1.196073375,-5.669604002,-7.592331717,0.838495637,-0.961189767,-3.481500824,-2.453893093,-11.7013225,1.560154752,2.34131373,7.981130186,-5.227932512,-0.125970411,-0.035867453,4.011947689,-3.290514927,3.031620546,3.594373817,-0.736207461,0.153676086,-1.206826273,-0.268827149
2018/10/30,9.436881583,-5.913096919,-0.770990666,2.340038543,-6.959736036,-2.721005524,-1.326384509,-5.934024746,-7.562575101,0.931435123,-1.018576655,-3.818855562,-2.544401249,-11.39670698,1.414840337,2.621847636,7.603273141,-5.149547112,-0.673271303,-0.223121451,3.824619506,-3.192552522,2.845402208,0.175571846,-0.986563091,0.08071585,-1.106658061,-0.234994678
2018/10/31,9.978350058,-5.860979465,-0.400022912,2.673431823,-6.637477859,-2.074864036,-1.174185958,-6.041348964,-7.295087519,0.581740845,-0.951235465,-3.771815296,-2.47674077,-11.70018098,1.688685209,2.714132966,7.663060868,-5.125895221,-0.418919743,-0.265332343,3.936554948,-3.229246309,2.785229064,1.306290077,-0.586447589,0.104204144,-1.038639845,-0.234388967
2018/11/1,9.681492023,-5.548887973,0.083881697,1.246939675,-8.389804225,-2.424523288,-1.207245146,-6.14817536,-7.374333932,0.61282111,-0.631677274,-2.665118562,-2.463615538,-11.63121755,1.721010051,2.599268094,6.970150154,-4.961991797,-0.174720901,-0.556076663,3.107331344,-3.209372654,3.340373915,2.779838596,-0.607611268,3.013553226,-1.172397473,-0.232026894
2018/11/2,9.850629664,-5.632322915,0.349032783,1.362283778,-8.372721048,-2.496994776,-1.395114293,-5.304652718,-6.100361119,0.590669305,-0.445496235,-2.523355368,-2.372124591,-12.29983546,0.30870664,2.617298848,7.149533495,-4.234665283,0.075920459,-0.62956685,3.179134712,-2.927054603,3.404296187,2.531572688,-0.517266697,2.96984197,-1.235033256,-0.278596513
2018/11/5,7.840921422,-5.638596934,-1.938724384,1.669473497,-9.345595214,-3.215958322,-3.958568382,-1.492402813,-7.227087284,0.376163015,-0.540097567,-2.630268566,-4.171347262,-15.19585146,-3.784239642,0.848967543,3.975945487,-8.499695515,0.064931928,-0.633456028,2.545660161,-2.721588386,2.806551726,2.62463848,-0.139143396,2.99226831,-1.694963061,-0.230265709
2018/11/6,7.540512271,-5.040309267,-2.46740181,1.596213434,-9.613115466,-3.450893793,-4.368529968,0.155069929,-5.185157839,0.336864899,-0.626536236,-3.316730036,-4.309831122,-14.7137781,-3.054523091,0.244225187,4.558154353,-9.333140241,-0.043572392,-0.364557814,3.146249284,-2.936925251,2.900241687,2.887128279,-0.1245793,3.662383442,-2.09176429,-0.07851671
2018/11/7,9.022270354,-1.754831124,-1.112728688,1.418535888,-10.19885052,-3.190942223,-3.030916128,0.938626975,-7.422315252,-0.091014219,-1.1919195,-3.277069108,-5.607227705,-15.75859536,-6.079706873,0.245957277,4.701991801,-10.71756806,-0.036683076,-0.436673208,3.258645916,-3.248715271,2.328744124,1.092510945,-0.022316153,3.395751432,-2.073486728,-0.025398459
2018/11/8,9.10608697,-0.929496769,-1.303402814,1.093545915,-10.35417652,-2.902928657,-2.987720582,-0.133369122,-7.451064134,-0.486817732,-1.338600444,-3.634472665,-5.939592149,-17.10166051,-7.011139541,0.331096038,5.056002773,-11.20385041,-0.109372527,-0.337766328,3.285118231,-2.298321926,2.635934042,0.434399015,-0.081213474,3.131901364,-1.81060481,-0.016967406
2018/11/9,6.626322789,-1.633197555,-2.134157853,0.252980328,-10.80056289,-4.537857205,-3.159175555,-0.21324128,-5.899785023,-0.294701395,-1.041760398,-3.470616162,-6.014901981,-15.53115991,-7.022010088,0.283551477,5.466671212,-11.05101216,-0.071854659,-0.191873108,3.051594399,-2.006836818,2.7237859,1.698554882,-0.044079063,3.836185094,-1.752831699,0.043321092
2018/11/12,8.138461919,-0.435638134,-1.349344576,0.132589292,-11.09570058,-3.396532508,-2.939191059,-0.391157091,-5.318914205,-0.515166125,-1.100336385,-3.549722341,-5.91839098,-14.61782029,-7.088169072,0.251427499,5.551776722,-10.886634,-0.405812823,-0.299424204,3.05191546,-1.698048994,2.99003272,1.524252102,-0.124700072,3.792036726,-1.940987125,0.026316
2018/11/13,7.970740308,-0.042771338,-1.473937463,0.027275199,-11.3177586,-2.879810492,-3.113096153,-0.96721037,-4.862419607,-0.478276054,-1.054204806,-3.559931564,-5.781043059,-15.12855563,-6.123512872,0.148373468,5.953288411,-10.90887527,-0.408588498,-0.266932281,3.799362997,-1.759861757,3.030687464,2.216576828,-0.130443424,4.852392127,-2.025111451,0.076294308
2018/11/14,7.795760382,0.903333478,0.169594046,-0.266439605,-12.46829199,-1.975497949,-4.849236132,-0.544121986,-5.427741012,-0.094147526,-0.816525072,-2.974955755,-6.337449428,-12.5901771,-8.553294698,0.043955865,5.442671054,-12.25400819,-2.790140212,-0.544917418,3.98852955,-0.757652133,2.775575472,0.902463075,-0.350081147,4.389076697,-1.90779735,0.06940654
2018/11/15,9.231568938,-0.837957385,-0.387813323,0.478264519,-12.99252784,2.401119602,-4.090508538,-2.863084215,-6.522450816,0.934577129,-0.792817534,-5.010210152,-5.722775529,-9.659654618,-7.856325262,0.051224567,7.954256935,-11.62636925,-2.57999295,-0.673889292,5.048910178,-0.681834443,1.764121514,-0.825883163,-0.543463586,3.449066203,-1.789719915,0.22098019
2018/11/16,8.666066828,0.049285665,-0.430509818,0.143393235,-12.27279447,1.673056664,-3.763824872,-3.191215697,-6.509815606,0.986690452,-0.707224404,-4.983012547,-5.787743569,-9.931934863,-8.049104967,0.15593469,8.104940888,-10.6181336,-2.841122092,-0.568093589,5.087048476,-0.781316523,1.92290515,-0.391616512,-0.604353793,3.676411576,-1.839634239,0.196426925
2018/11/19,10.00778085,-1.918594964,-0.477444405,1.195048385,-12.35317176,2.885133218,-2.641760741,-2.899646227,-6.812825528,0.973242666,-0.632330738,-4.986690501,-5.625715558,-9.40986879,-8.701980263,0.374442627,7.510112944,-9.883386825,-2.692869273,-0.385780717,5.329106578,-0.604577912,2.166869786,-0.716750191,-0.354207883,3.922714356,-1.555884687,0.37645256
2018/11/20,10.96338233,-3.348157856,-0.280673398,1.648569586,-9.993194379,1.778362422,-2.400803019,-4.038753982,-6.750026524,0.634566367,-0.865138917,-5.037607144,-5.926022748,-9.159148493,-9.046733273,0.550373452,5.888976053,-9.120522053,-2.547824611,-0.607833114,5.469384288,-0.686633988,2.837164339,0.248836437,-0.472125157,3.988276265,-1.04756995,0.46659557
2018/11/21,9.578550304,-2.60602293,-0.113805555,1.31699727,-5.305376637,1.12553747,-3.730332142,-2.710627837,-7.320275787,0.487431568,0.023221323,-3.482078204,-5.754252773,-7.745545246,-9.522207548,0.682368133,2.162864392,-10.94629366,-3.021375845,-0.20299114,4.660041145,-0.558678028,3.501162993,1.747154486,-0.180850729,8.694013018,0.080780328,-0.389285198
2018/11/22,8.460847683,-0.838428017,0.195784209,-0.330175242,-5.234528936,-1.325776062,-2.05555728,-3.61694448,-7.283860412,0.422841745,-0.448703363,-1.536702241,-6.245747464,-6.936034442,-9.197881375,0.254729165,1.996966748,-10.26527581,-2.132764269,-0.10206717,4.158895946,-0.373341895,3.665890116,4.776328171,-0.83620565,10.14114726,-0.656232209,-1.347586006
